,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Greek_Cyclades_Tinos,0.00995,0.0133,-0.00195,-0.0141,0.0059,-0.0067,-0.00055,-0.0032,-0.00535,0.01105,0.0027,0.00095,-0.00585,0.004,-0.0109,-0.00255,0.0073,0.00225,0.0037,-0.0027,-0.0053,0.0019,1e-04,0.0016,0.00035
Greek_Deep_Mani,0.009719,0.0146286,-0.0029571,-0.0136857,0.003881,-0.0059571,0.000381,-0.0004286,0.0007619,0.0102476,0.0011905,0.0014714,-0.0017667,0.0033571,-0.0099476,-0.0029762,0.0034095,0.0012286,0.002719,-0.0034238,-0.0051667,0.0011762,2e-04,0.000119,-0.0007238
Greek_Dodecanese,0.00931,0.01439,-0.00648,-0.01757,0.00071,-0.00659,0.00162,-0.00183,-0.00137,0.00914,0.00296,0.00138,-0.00302,-0.00041,-0.0091,-0.00096,0.00253,0.00396,0.00467,-0.0038,-0.00345,-0.00078,0.00028,-0.00072,-0.00285
Greek_Dodecanese_Rhodes,0.0091714,0.0143286,-0.0073857,-0.0187857,0.0007143,-0.0070286,0.0009429,-0.0016429,-0.0017857,0.0090429,0.0032857,0.0024571,-0.0029714,-0.0011857,-0.0104143,-0.0028143,0.0013857,0.0030286,0.0029429,-0.0035143,-0.0031571,-0.0006714,-0.0001429,0.0008429,-0.002
Greek_East_Macedonia_and_Thrace,0.01065,0.0136,0.0051,-0.0017,0.0082,-8e-04,0.00195,0.00085,6e-04,0.00225,0.00015,-0.003,0.0028,0.00845,-0.0128,-0.0021,0.00215,-0.00065,0.00615,-0.00495,-0.00805,0,-0.00255,-0.0032,-0.00095
Greek_East_Taygetos,0.0101043,0.0143783,0.0012609,-0.0088609,0.0056652,-0.0037609,0.0009652,-0.0002304,0.0005565,0.0075435,0.0006522,0.0007565,-0.0014739,0.0051478,-0.0094435,-0.0027826,0.003013,0.0008217,0.0027348,-0.0040348,-0.0042957,0.0014652,0.002587,0.001313,-0.0007435
Greek_Elis,0.0101708,0.0142417,0.0018083,-0.0078125,0.005875,-0.00325,0.001025,0.0006583,0.0001833,0.0077292,0.0010792,0.0015292,-0.001575,0.0043958,-0.011425,-0.00215,0.0060958,0.0007917,0.0053583,-0.003325,-0.0048458,-5.83e-05,0.00155,0.001075,-0.00195
Greek_Izmir,0.01007,0.01421,-0.00064,-0.01069,0.00487,-0.00452,0.00107,-0.00065,-0.00112,0.00825,0.00117,0.00209,-0.00231,0.00135,-0.00956,0.00015,0.00827,-9e-05,0.00471,-0.00244,-0.00484,0.00156,0.00017,0.00195,-0.00251
Greek_Kos,0.0094556,0.0144222,-0.0058444,-0.0166778,0.0013333,-0.0065444,0.0003667,-0.0016,-0.0029333,0.0092111,0.0016333,0.0021,-0.0026333,7e-04,-0.0078111,0.0022556,0.0076778,0.0007444,0.0029556,-0.0029111,-0.0030556,0.0013556,-0.0001444,-0.0011667,-0.0017667
Greek_Laconia,0.0100419,0.0145226,0.0011387,-0.0091903,0.005571,-0.003629,0.0009387,-0.0002387,0.0005645,0.0081355,0.0019032,0.0006452,-0.0011871,0.0052452,-0.0104226,-0.0026548,0.0037516,0.0007032,0.0035968,-0.0051226,-0.0052258,0.0015,0.0025581,0.0015,-0.0016871
Greek_Macedonia,0.01068,0.0140667,0.0035733,-0.0051067,0.00614,-0.0017467,0.0012533,0.0012467,-2e-05,0.00668,0.0012133,0.00086,-0.0015533,0.0075,-0.0113,-0.0047133,0.0014133,0.00052,0.0055533,-0.0042,-0.00522,0.0003333,0.00196,-0.00086,-5e-04
Greek_Messenia,0.0103538,0.0142346,0.0021654,-0.0075,0.0062538,-0.0031231,0.0013885,1.15e-05,-1.54e-05,0.0080308,0.0006385,0.0011077,-0.0024115,0.0055115,-0.0106731,-0.0040654,0.0032231,0.0011885,0.00665,-0.0041538,-0.0049769,0.0016038,0.0021385,0.0015308,-0.0009538
Greek_North_Tsakonia,0.0102778,0.0142222,0.0001444,-0.0094,0.0050889,-0.0041111,0.0009667,0.0002889,0.0003556,0.0081667,0.0016222,0.0014556,-0.0016222,0.0056667,-0.0101111,-0.0055444,0.0008333,0.0019556,0.0049,-0.0046222,-0.0032889,0.0031111,0.0007444,0.0009333,0.0014111
Greek_Peloponnese,0.0103136,0.0142364,0.0019091,-0.00865,0.0063364,-0.0036727,0.0014591,3.64e-05,0.0009727,0.0077182,0.0024955,0.0005818,-0.0011227,0.0036091,-0.01165,0.0001636,0.0051273,0.0008045,0.0050818,-0.0035227,-0.0053636,0.0008091,0.0030955,0.0008409,-0.0015455
Greek_South_Tsakonia,0.01022,0.0141933,-7e-04,-0.0109733,0.0044533,-0.00426,0.0006933,-0.0004533,-8.67e-05,0.0091733,0.00176,0.0011067,-0.0026533,0.0026533,-0.0111667,-0.0001067,0.0072067,-0.00038,0.00386,-0.0021667,-0.00408,0.0009533,0.0004333,-0.0001267,-0.0005133
Greek_Thessaly,0.0104667,0.0143,0.0036333,-0.0062,0.0061333,-0.0018333,0.0002333,0.0003333,0,0.0103,0.0016333,0.0027333,-0.0049,0.0041333,-0.0067,-0.0031667,0.0016333,-0.0004333,0.0033,-0.0042667,-0.0056,0.0010333,0.0029,0.0011667,-0.0028
Greek_Trabzon,0.00956,0.01374,-0.01437,-0.01897,-0.00818,-0.00636,0.0031,-0.00204,-0.01857,-0.00193,0.00182,0.00407,-0.00968,0.00556,-0.00618,-0.00937,0.00505,-0.00092,-0.00083,0.00189,0.00326,0.00113,-0.00198,-0.00213,-0.00112
Greek_West_Taygetos,0.0103292,0.0142,0.0025125,-0.0068292,0.0061333,-0.0029042,0.0019125,0.0004792,3.75e-05,0.0062875,0.0005917,0.0002208,-0.0002625,0.005075,-0.0086083,-0.00195,0.0030333,0.0007042,0.0028458,-0.0032125,-0.0050167,3.75e-05,0.0013792,0.001675,-9e-04
Greenlander_East,0.0061556,-0.0232333,0.0278778,0.0153556,-0.0259111,-0.0088111,-0.0390889,-0.0453778,0.0014333,-0.0068778,0.0092111,-0.0026556,0.0030111,-0.0136444,-0.0181556,-0.0084556,-0.0023667,0.0100333,0.0247,0.0130333,0.0190222,-0.0302333,0.0065667,0.0255667,0.0286444
Greenlander_West,0.0070556,-0.0174111,0.0260667,0.0158333,-0.0203667,-0.0059,-0.0308778,-0.0366667,0.0023667,-0.0056,0.0092333,-0.003,0.0017556,-0.0087444,-0.0106889,-0.0077,-0.0053556,0.0067,0.0177556,0.0113889,0.0155333,-0.024,0.0058,0.0222778,0.0229333
Gujarati,0.004515,-0.005685,-0.04138,0.03431,-0.026185,0.0223,-9.5e-05,0.00503,0.016135,0.010345,-0.004,5.5e-05,-0.001465,0.001265,-5e-04,0.000285,0.000675,-0.000135,-0.001135,-0.003145,0.001145,-0.00268,9e-04,0.000935,-0.002485
Gujarati_Bharuch_Muslim,0.0052,-4e-04,-0.032,0.0198,-0.0223,0.0156,0.0026,0.0022,0.0096,0.0068,-0.0061,-6e-04,7e-04,0.0042,0.003,0.0011,-0.003,-0.0015,0.0016,-0.0032,-0.0042,0,-0.0016,-0.0034,0.0022
Gujar_Kashmir,0.00606,-0.00018,-0.03154,0.02356,-0.02522,0.01682,4e-04,0.0032,-0.00112,-9e-04,-0.00486,9e-04,-2e-05,-0.0063,0.01248,0.00806,-0.00774,0.00044,0.00114,-0.00764,0.00134,-0.00872,0.00054,-0.00718,0.00438
Gujar_Madhya_Pradesh,0.006,-5e-04,-0.0332,0.029,-0.0252,0.0214,0.0025,3e-04,0.0026,3e-04,3e-04,-0.0026,0.0013,5e-04,0.008,0.0096,-0.013,0.008,0.0015,-0.0079,0.0023,-0.005,0.0015,-0.002,0.0028
Gujar_Punjab,0.0061418,0.0003395,-0.031255,0.023395,-0.0252867,0.017732,0.0010212,0.0016435,-0.001673,-0.0032918,-0.004114,-0.0011532,-2.88e-05,-0.0054692,0.0078468,0.0113127,-0.002694,0.0001613,0.0019438,-0.010398,-0.001155,-0.0058417,0.0018602,-0.005656,0.0044707
Gujar_Rajasthan,0.0058188,-0.0011812,-0.0330875,0.0263688,-0.0250125,0.0181188,0.0011188,0.0036125,0.0031563,-0.0005813,-0.003,-0.000825,0.0007125,-0.0030312,0.005675,0.0082312,-0.0027625,0.0014875,0.0021188,-0.0079688,-0.0010438,-0.0058438,0.001625,-0.0018875,0.00145
Gujar_Swat,0.00626,0.0001467,-0.0307667,0.02382,-0.02554,0.0182533,0.0018867,0.00228,-0.00156,-0.0047267,-0.0037067,7.33e-05,0.00138,-0.0046867,0.0065733,0.0112133,-0.00158,5e-04,0.001,-0.0112533,0.0017267,-0.00888,0.0014867,-0.005,0.0017067
Gujar_Swat_o,0.0065,-6e-04,-0.027,0.0231,-0.0217,0.0148,5e-04,0.0014,-0.0033,-0.0028,-0.0037,0.0014,0.0014,-0.01,0.0098,0.0016,-0.0055,-0.0014,0.0035,-0.0086,-0.0055,-0.0037,0.005,0.0022,0.0016
Gurung,0.00166,-0.03822,-0.00558,-0.00674,0.00398,0.00432,0.0022,0.0033,0.00448,0.0099,-0.04418,-0.0048,0.00608,-0.00038,-0.00966,-0.00282,0.0025,-0.00182,-0.00686,0.00578,0.00226,0.02018,0.00622,0.00108,0.02816
Hadza,-0.04396,0.00522,-0.00086,-0.00076,0.00034,-0.00206,0.02618,-0.0219,0.03454,-0.0352,-0.0059,-2e-05,-0.01672,-0.00262,0.0098,-0.01426,0.01524,0.02498,0.00124,-0.00594,-0.00412,0.00476,-0.0017,-0.00228,0.00348
Hakkipikki,0.0027,-0.0116,-0.0479,0.0388667,-0.0226,0.0220667,-0.0015333,0.0079667,0.0339667,0.0242,-0.0027667,0.0002667,0.001,0.0071333,-0.0089667,-0.0159333,-0.0043,0.0028667,0.0012667,0.0067,0.0019667,0.0025667,0.0020667,0.0016333,-0.0045
Han_Chongqing,0.0018667,-0.0445667,-0.0034,-0.0208667,0.0277,0.0132667,0.0004667,-9e-04,-0.0083667,-0.0020333,-0.0296667,-0.0026333,0.0072333,-0.0027667,-0.0035667,4e-04,0.0007667,-0.0012667,0.0031667,-0.0055333,0.0115667,0.0068,0.0131667,0.0001667,0.0040667
Han_Fujian,0.00166,-0.04452,-0.00386,-0.02102,0.0281,0.01418,0.00088,-0.00082,-0.00718,-0.00092,-0.03144,-0.00316,0.00388,-0.00682,-0.00414,-0.00116,0.00172,0.00126,-0.00158,-0.01088,0.01384,0.00386,0.01352,0.0032,-0.0056
Han_Guangdong,0.0016857,-0.0445571,-0.0055143,-0.0219714,0.0328286,0.0170857,0.0001143,-0.0037857,-0.0073857,-0.0036857,-0.0188571,-0.0024143,0.0038857,-0.0029571,-0.0030857,0.002,-0.0002571,0.0017714,-0.0005286,-0.0125286,0.011,0.007,0.0102429,0.0001714,-0.0022143
Han_Guizhou,0.0019357,-0.0443571,-0.0027,-0.0199571,0.0257286,0.01255,0.0008857,-0.0015143,-0.0079571,-0.00095,-0.0293929,-0.0035857,0.0054429,-0.0056571,-0.004,0.0009143,0.0007286,6e-04,-0.0030786,-0.0080714,0.0096214,0.0050429,0.0114286,5.71e-05,0.0019643
Han_Henan,0.00224,-0.04374,0.00234,-0.01992,0.01642,0.00732,0.00286,0.00146,-0.00666,0.00208,-0.04702,-0.00762,0.00816,-0.00608,-0.0037,0,0.00196,-0.00092,-0.00118,-0.0035,0.00874,0.00596,0.00692,-0.0014,-0.00156
Han_Hubei,0.00194,-0.04476,-0.00158,-0.0208,0.02436,0.01156,1e-04,-0.00192,-0.00674,0.00122,-0.03206,-0.00376,0.00588,-0.00536,-0.0039,8e-05,0.00146,0.00074,-0.0033,-0.01068,0.0163,0.00178,0.01088,-0.00052,-0.00432
Hani,0.0015067,-0.0429733,-0.00648,-0.0159533,0.0267133,0.0125933,0.0009067,-0.0009133,-0.0038933,0.0010133,-0.0166133,-0.0035867,0.0032933,-0.0025533,-0.0048067,-0.0004933,0.0023333,-0.00234,-0.0043533,0.00038,-0.0006067,0.0180933,0.0081,0.0023133,0.0257133
Han_Jiangsu,0.0019714,-0.0447714,-1e-04,-0.0217,0.0206429,0.0099,0.0031143,4.29e-05,-0.0069429,0.0015429,-0.0418429,-0.0050286,0.0075143,-0.0059143,-0.0055286,-0.0007286,-0.0002571,0.0020571,-0.0030857,-0.0091286,0.0106571,0.0042286,0.0103143,-0.0008143,-0.0012286
Han_Shandong,0.0019444,-0.0441778,0.0014222,-0.0186111,0.0167444,0.0076222,0.0026333,0.0001889,-0.0052444,0.0019556,-0.0452556,-0.0058333,0.0069222,-0.0063667,-0.0057778,-3.33e-05,0.0011,0.0010556,-0.0009556,-0.0067556,0.0087889,0.0053444,0.0094222,0.0008778,-0.0004111
Han_Shanghai,0.0026,-0.04405,-0.00045,-0.0215,0.019,0.0117,0.00155,0.00105,-0.0074,-0.00195,-0.04685,-0.01035,0.00765,-0.00185,-0.0027,0.00585,0.00295,0.00345,0.0037,-0.01365,0.01325,0.0063,0.0097,-0.00255,-0.0043
Han_Shanxi,0.0022625,-0.0432875,0.0031,-0.0186125,0.0153875,0.0063,0.002825,8e-04,-0.0049375,0.00285,-0.046025,-0.0056,0.0069125,-0.0057625,-0.004975,-0.00035,0.000825,-0.00035,-0.004225,-0.005575,0.0070125,0.0085625,0.0099875,0.002025,0.0011875
Han_Sichuan,0.0017429,-0.0441286,-0.0019143,-0.0207429,0.0250714,0.0119857,0.0008429,-0.0023143,-0.0064857,2e-04,-0.0328571,-0.0066857,0.0067286,-0.0053857,-0.0057,-0.0006143,0.0009143,-0.0005571,-0.0029571,-0.0046571,0.009,0.0051,0.0094857,0.0001857,0.0020714
Han_Zhejiang,0.0019,-0.04478,-0.00132,-0.02066,0.0233,0.0112,0.00096,-0.00048,-0.00652,-6e-05,-0.04012,-0.0046,0.00896,-0.00386,-0.00458,0.00214,0.0015,-4e-05,-0.00454,-0.00926,0.01158,0.0039,0.01024,0.00234,-0.00274
Hawaiian,-3e-04,-0.0408,-0.0143,-0.0141,0.0457,0.0106,-0.0022,-0.0048,-0.011,-0.0115,0.0248,0.0024,-0.0039,9e-04,0.0094,0.0103,2e-04,0.0087,0.0044,-0.0059,1e-04,-0.0215,-0.0032,-0.003,-0.049
Hazara,0.0055625,-0.01785,0.0005875,0.0003438,-0.0130938,0.0003312,0.0038438,0.0038312,-0.0053625,-0.0019312,-0.016075,-0.0006688,0.0010688,-0.0012125,0.00285,0.0032375,-0.0023687,0.000225,0.0002688,-0.000675,-0.0058438,-0.0020312,-0.0051125,-0.0019188,0.0005062
Hazara_o,0.00615,-0.0118,-0.005375,0.003275,-0.01465,0.0037,0.0031,0.0017,-0.007575,-0.004475,-0.012125,-0.002375,0.00125,-0.0029,0.0031,0.00685,-0.001925,0.001275,0.001875,-0.001775,-0.00515,-0.00155,-8e-04,0.000125,-0.00105
Hezhen,0.0026,-0.0432,0.01346,-0.0151,-0.00728,-0.00668,0.00508,0.00564,0.00036,0.00672,-0.0281,-0.00252,0.00328,-0.00184,-0.00494,-0.003,-0.00358,0.00232,0.00674,0.00542,0.00532,-0.01212,-0.00556,0.00448,-0.00094
Hinukh,0.0097706,0.0119118,-0.0118882,-0.0032235,-0.0152706,0.0030941,0.0037882,-0.0013941,-0.0320882,-0.0210647,3e-04,0.0054059,-0.0108118,-0.0040706,0.0090941,-0.0025824,0.0014941,-0.0042059,-0.0061941,0.0054529,0.0018,-0.0007294,0.0001294,0.0031353,0.0022176
Hmar,0.0015,-0.0408333,-0.0072,-0.0098333,0.0172,0.0085667,0.0029333,0.0015,0.0009667,0.004,-0.0275667,-0.0044667,0.0043,-0.0011667,-0.0076667,-0.0032667,0.0047667,-0.0016,-0.0066,0.0073333,-0.0022,0.0234667,0.003,0.0041,0.0379333
Hmong,0.00174,-0.04441,-0.00715,-0.02007,0.03363,0.01583,0.00187,-0.00242,-0.0079,-0.00327,-0.0188,-0.00512,0.0041,-0.00255,-0.00222,-0.00011,0.00077,-0.00057,-0.00554,-0.00917,0.00913,0.00789,0.01595,0.00018,0.00834
Ho,0.000481,-0.0224667,-0.046281,0.0342333,-0.0013,0.0234619,-0.0026857,0.0048381,0.0387143,0.0273429,0.0137238,0.0031762,-0.0030762,0.0101333,-0.0164714,-0.0183667,0.0103905,-0.0031238,-0.0034524,0.0225048,2.38e-05,0.0152571,-0.005,0.0090714,0.0050429
Htin_Mal,0.00071,-0.04078,-0.0175,-0.01352,0.04467,0.02335,-0.00328,-0.00267,-0.00392,-0.00608,0.0358,0.00451,-0.00605,0.00275,0.003,-0.00227,0.00438,-0.00247,-0.00133,0.01006,-0.01088,0.01435,-0.00039,0.00225,0.02927
Hui,0.0026667,-0.0385583,0.0015917,-0.0156542,0.0109667,0.0061875,0.0023583,0.000825,-0.0051333,0.0007375,-0.0386083,-0.0055958,0.0065625,-0.0032833,-0.0043875,0.0004042,0.0001958,0.0002792,-0.00345,-0.0029792,0.0036625,0.0075958,0.0065125,0.000475,0.0058667
Huichol,0.0047,-0.0307,0.0307,0.0316,-0.0359,-0.0039,-0.1151,-0.1405,-0.0061,-0.0113,-0.0013,-2e-04,0.0021,0.0163,-0.0082,2e-04,0.0062,6e-04,0.0045,-0.0015,7e-04,0.0028,-0.0036,0.0039,0.0068
Hui_Guizhou,0.0023111,-0.0399578,-0.0010133,-0.0169022,0.0177289,0.0096467,0.0015689,0.0002267,-0.0067844,0.0007444,-0.0321733,-0.0048622,0.0055311,-0.0043244,-0.00448,-0.0008489,-0.0016244,-0.0004644,-0.0018756,-0.0051022,0.0060467,0.0076267,0.0083289,0.0008556,0.0062911
Hungarian,0.0111643,0.0127643,0.0146786,0.0112786,0.0118214,0.0042786,0.0028143,0.0032643,0.0010071,-0.0025643,-0.0009071,-0.0018143,0.0025929,0.0063571,-0.0032214,9.29e-05,-6.43e-05,-0.0003071,0.0021071,-0.0010571,-0.0027071,0.0011214,0.0044857,0.0022357,4e-04
Hunzib,0.0099588,0.0111471,-0.0090765,0.0003176,-0.0134353,0.0043706,0.0039294,-0.0020706,-0.0317235,-0.0217706,-0.0014235,0.0061235,-0.0099529,-0.0063059,0.0111588,-0.0029,0.0024529,-0.0003529,-0.0054059,0.0047059,0.0046412,0.0012647,0.0019941,0.0052882,-0.0032
Icelandic,0.0116583,0.0131583,0.0179833,0.0174333,0.0127917,0.0082333,0.001425,0.0036917,0.0012917,3.33e-05,-0.003375,0.00345,-0.0042833,-0.0066,0.017,0.0039917,-0.0089667,0.0015083,0.0013833,0.0031083,0.0074167,0.0022667,-0.0006833,0.0116333,0.0006917
Igbo,-0.0554,0.0063,0.0057,0.0056,0.00045,0.00395,-0.0134,0.0176,-0.0221,0.01845,0.00255,-0.00095,0.012,0.0018,0.00375,-0.00375,0.00635,0.0033,0.00245,0.00125,-5e-05,3e-04,-0.0021,0.00095,-0.00205
Igorot,0.0016857,-0.0441143,-0.0121,-0.0211,0.0466714,0.0227,-0.0013571,-0.0062714,-0.0138857,-0.0123714,0.0304714,0.0019857,-0.0057286,-0.0023,0.0095857,0.0064429,-0.0043571,0.0058143,0.0097429,-0.0117571,0.0035,-0.0289,-0.0032,-0.0083857,-0.0599714
Indonesian_Bali,0.0008474,-0.0387579,-0.0220789,-0.0093316,0.0457211,0.0209684,-0.0020474,-0.0047579,-0.0048263,-0.0104632,0.0502789,0.0050105,-0.0054579,0.0021895,0.0045579,0.0015211,-0.0009789,-0.0001368,0.0018474,0.0056947,-0.0101789,0.0001158,-0.0083632,0.0004211,0.0095579
Indonesian_Java,0.001019,-0.0397524,-0.0210333,-0.0106667,0.0460857,0.023681,-0.0019857,-0.0056714,-0.0053524,-0.0102381,0.0517571,0.005181,-0.0064524,0.0051524,0.0042476,0.001819,-0.0009048,-0.0014381,0.0002048,0.0093857,-0.0112286,0.0019,-0.0108667,0.0011857,0.0174476
Ingrian,0.0114,0.0088667,0.0238333,0.0234333,0.0107333,0.0092667,0.0042333,0.0056333,-3e-04,-0.0145667,0.0019667,-0.0066,0.0098333,0.0041333,-0.0021667,0.0020333,-0.0012333,-0.0004667,-0.0034667,0.0039667,0.0032333,0.0001333,0.0060667,0.0016667,0.0025333
Ingushian,0.00973,0.00979,-0.00781,-0.00478,-0.01136,2e-05,0.00396,-0.00194,-0.02777,-0.01562,6e-05,0.00554,-0.01042,-0.00144,0.00826,-0.01044,0.00076,-0.00172,-0.00553,0.01156,0.00448,0.00238,0.00169,0.00023,-0.00018
Iranian_Arab_Khuzestan,0.0043,0.0118,-0.0147,-0.0183,-0.0069,-0.0098,-0.0025,-0.0024,0.0038,-0.0045,6e-04,-0.0109,0.0188,-0.0054,2e-04,0.024,0.0055,0.0011,0.0048,0.0038,0.0029,-5e-04,1e-04,-9e-04,2e-04
Iranian_Bandari,0.0044571,0.0073571,-0.0231357,0.0012929,-0.0190643,0.0048143,0.0009643,-0.0004429,-0.0103571,-0.00985,0.0012643,-0.0011929,0.0036143,-0.0036429,0.0078571,0.0180071,-0.0019357,0.0039286,0.0041714,-0.0128571,-0.0005857,-0.0071714,0.0002786,-0.0073,0.0065929
Iranian_Bandari_Zanji,-0.01125,0.00635,-0.01515,0.0028,-0.01375,0.0064,-0.0018,0.0023,-0.0083,-0.00355,8e-04,-7e-04,-0.00105,-0.00075,5e-05,0.01435,-0.0095,0.00375,0.00225,-0.00555,-0.00075,-0.00445,-0.003,0.001,-0.001
Iranian_Central,0.007875,0.0093125,-0.0161,-0.00775,-0.0142,-0.0007125,0.0013875,-0.0018625,-0.0125625,-0.00655,0.0012375,-0.0008375,0.0017875,-0.003225,0.003725,0.006825,-0.0046375,0.0010125,0.0027,-0.005975,-0.0001375,-0.0042375,0.0001875,-0.0026,0.003325
Iranian_Cosmopolitan_Tehran,0.0078417,0.0096667,-0.0161333,-0.008825,-0.014125,1.67e-05,0.0016,-0.0016833,-0.0154667,-0.0084083,0.0008333,-0.0013083,0.0013833,-0.0029083,0.00375,0.0085333,-0.000675,0.0002583,0.00175,-0.0077,-0.000275,-0.0025833,-0.0013333,-0.0036417,0.0032083
Iranian_Jew,0.00812,0.0129,-0.0170333,-0.01944,-0.0103667,-0.0055667,0.0006067,-0.0019467,-0.0059467,-0.00132,0.00382,-0.0026467,0.0081733,0.0012467,-0.0013867,0.0058067,-0.0080533,0.0023467,0.0047133,-0.0095067,0.0002267,-0.0010733,-0.0032333,-0.0024933,0.0014067
Iranian_Lor_Bakhtiari,0.0076,0.0112,-0.01845,-0.01115,-0.01495,-0.0032,0.0017,-0.00175,-0.01645,-0.00955,-8e-04,-0.00095,0.0028,0.00085,0.00405,0.01255,-0.0043,0.00235,0.00385,-0.0097,0.0025,-0.00395,5e-05,-0.00565,0.0044
Iranian_Lor_Khorramabad,0.00772,0.0105,-0.01787,-0.0109,-0.0151,-0.00239,0.00211,-0.00177,-0.01361,-0.00694,0.00218,-0.00061,0.00244,-0.00056,0.00399,0.00725,-0.003,0.00325,0.00477,-0.00871,-0.00117,-0.00405,-0.00168,-0.00493,0.0048
Iranian_Mazandarani,0.0079,0.01004,-0.02094,-0.00656,-0.01909,0.00212,0.00324,-0.00219,-0.02023,-0.01167,-0.00084,-0.00126,-5e-05,0.00084,0.00412,0.00808,-0.00489,0.00259,0.00334,-0.01121,-0.00073,-0.00622,-0.00126,-0.00446,0.00421
Iranian_Mazandarani_o,0.00805,0.009,-0.01895,-0.0072,-0.01715,-0.00065,0.003,-0.00385,-0.01885,-0.0102,-0.003,5e-04,-1e-04,8e-04,0.0058,0.01095,0.00375,0.0051,0.0052,-0.00735,-0.00085,-0.0067,0.00335,-0.0059,0.0095
Iranian_Persian_Fars,0.0079,0.0104927,-0.0179857,-0.0069917,-0.0139286,0.0010714,0.0015429,-0.0015857,-0.014794,-0.0096286,0.0004714,0.0002857,0.0033571,-0.0022143,0.0042571,0.0133429,-1e-04,0.0007571,0.0011571,-0.0081143,-5.71e-05,-0.0028714,0.0009857,-0.0047857,0.0033
Iranian_Persian_Khorasan,0.0074444,0.0071,-0.0181556,-0.0003556,-0.0164111,0.0035889,0.0016667,-0.0005111,-0.0117556,-0.0096556,-0.0014222,-0.0004333,0.0011222,-0.0052889,0.0065333,0.0124667,-0.0001778,0.0014556,0.0016333,-0.0069111,-0.0014556,-0.0029333,-0.0013444,-0.0021778,0.0062222
Iranian_Persian_Shiraz,0.00715,0.00904,-0.01778,-0.00777,-0.01483,-0.00045,0.00158,-0.00172,-0.01256,-0.00885,0.00058,-0.00327,0.00478,-0.00245,0.0043,0.01002,-0.00403,0.00211,0.00122,-0.00587,0.00118,-0.00198,0.00087,-0.00507,0.00411
Iranian_Persian_Yazd,0.0081133,0.00974,-0.0169,-0.00578,-0.0150933,0.0006933,0.0024933,-0.0015667,-0.0140467,-0.00844,0.0008333,-0.0018067,0.0037467,-0.00304,0.00494,0.0092467,-0.0052333,0.0012133,0.0017333,-0.0091267,-0.0022067,-0.00296,-0.0011933,-0.0021133,0.0034867
Iranian_Qashqai,0.008,0.0078,-0.0144,-0.012,-0.0139,-0.0015,0.0023,-6e-04,-0.0129,-0.0017,0.0041,1e-04,5e-04,0.0013,5e-04,0.0213,0.0079,0.0015,0.0032,-0.0032,-0.0012,1e-04,0.0041,-0.0064,-9e-04
Iranian_Zoroastrian,0.008076,0.010592,-0.016716,-0.006796,-0.014696,0.001484,0.000788,-0.0023,-0.01368,-0.00916,-0.000124,-0.000496,0.002992,-0.003064,0.005672,0.009896,-0.003264,0.001616,0.001512,-0.006624,-0.002788,-0.002532,0.000132,-0.002488,0.004332
Irani_Zoroastrian_India,0.008,0.0101,-0.0199,-0.0056,-0.0156,0.0015,6e-04,-0.002,-0.0123,-0.0076,0.0014,-0.0041,0.0035,7e-04,0.0042,0.0058,-0.0085,9e-04,0.0022,-0.005,0.0015,-1e-04,-0.0036,-0.0027,7e-04
Iraqi_Arab_Central,0.0054,0.01141,-0.01639,-0.01689,-0.00979,-0.00573,-0.00022,-0.0021,-0.0013,-0.00398,0.00298,-0.00529,0.00903,0.00036,0.00174,0.00826,-0.00342,0.00153,-0.00027,-0.00012,0.0022,0.00125,-0.00117,0.00181,0.00042
Iraqi_Arab_South,0.0036341,0.0115509,-0.016715,-0.0193246,-0.0091364,-0.0065295,-0.0022524,-0.0019759,0.0032189,-0.0042029,0.0039454,-0.006873,0.0146562,0.0004701,0.0016384,0.0088779,-0.007167,0.0029868,0.0006677,0.0025404,0.0015555,0.0022907,-0.0012933,0.000153,-0.0002812
Iraqi_Arab_West,0.00665,0.011875,-0.01665,-0.01745,-0.009175,-0.004825,-0.001,-0.001925,-0.004625,-0.002725,0.0033,-0.001125,0.008025,0.000675,0.000875,0.0037,-0.010175,0.00315,0.00625,-0.005125,-0.0026,-0.0026,-4e-04,-0.001025,0.001925
Iraqi_Jew,0.0079333,0.0136333,-0.0176778,-0.0233,-0.0080444,-0.0077889,-0.0005667,-0.0036111,-0.0055556,-0.0006667,0.0028111,-0.0037222,0.0077778,0.0038556,-0.0058444,0.0067556,-0.0038778,6.67e-05,0.0021333,-0.0083444,0.0005889,-0.0020889,-0.0021667,-0.0020778,0.0014333
Iraqw,-0.03115,0.00845,-0.00565,-0.01745,5e-05,-0.0105,-0.00035,-0.0052,0.052,-0.04215,-0.00445,-0.0042,-0.0058,-1e-04,0.01425,-0.01505,0.0134,0.00855,0.0034,-0.0058,-0.00085,0.0046,0.00105,-0.00305,0.00225
Irish,0.0117165,0.0132047,0.01622,0.0151282,0.0122788,0.0069388,0.0014012,0.0020424,0.0017447,0.0016059,-0.0042929,0.0038965,-0.0095447,-0.0102282,0.0191094,0.0039329,-0.0085482,0.0014953,0.0004753,0.00142,0.0040988,0.0010341,0.0002376,0.0119565,0.0005518
