,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Lithuania_Mesolithic,0.134311,0.108662,0.181395,0.186695,0.136949,0.061077,0.010575,0.034383,0.071174,-0.007472,-0.013153,-0.016935,0.029286,0.000138,0.039495,0.060063,0.005215,0.001267,-0.00352,0.048523,0.072248,0.013231,-0.036235,-0.136525,0.012574
Luxembourg_Loschbour.DG,0.130897,0.109677,0.203645,0.198,0.162492,0.059125,0.015041,0.038075,0.100217,0.016219,-0.015427,-0.017235,0.019921,-0.001239,0.061346,0.07067,0.002608,0.007348,-0.008925,0.065406,0.117543,0.010387,-0.049422,-0.173639,0.019519
Macedonia_BA,0.130897,0.148267,0.012068,-0.023902,0.025235,-0.009203,0.0047,-0.000923,0.008999,0.031709,0.00065,0.005395,-0.011596,-0.001239,-0.016694,-0.000265,0.004433,0.003674,0.008045,-0.01038,-0.018967,0.009398,0.000123,0.000602,0.000239
Macedonia_Classical_Hellenistic,0.1217907,0.1536833,0.012068,-0.0299313,0.021337,-0.01255,-0.0057967,-0.0073843,0.0034087,0.019621,0.0048717,0.0094917,-0.0122397,0.0064683,-0.0070123,-0.014938,-0.0049547,0.0002533,0.0067457,-0.003168,-0.0084433,0.0013603,-0.000945,0.000201,-0.001836
Macedonia_Classical_Hellenistic_o,0.095611,0.13405,-0.058077,-0.080104,-0.014464,-0.029284,-0.00047,-0.002538,-0.004704,0.01057,0.005034,-0.002248,0.017096,0.01156,-0.006107,0.006099,-0.00678,0,0.001508,0.004127,0.001872,0.002844,-0.008134,0.000482,-0.002515
Macedonia_IA,0.1258882,0.1525326,0.0215336,-0.0193154,0.0273589,-0.0084503,-0.000282,-0.0012921,0.0032724,0.0315268,0.0030529,0.0074483,-0.0163378,-0.0078031,-0.013382,0.0004374,0.009844,0.0037374,0.0071018,-0.0071659,-0.0103193,0.0055645,-0.0006532,0.0066031,-0.0023591
Macedonia_Medieval,0.117238,0.131003,0.043369,0.010659,0.032006,-0.00251,0.011986,0.002308,0.003068,-0.00164,-0.005521,-0.003747,-0.005649,0.013074,-0.015201,-0.014187,-0.008736,0.009248,0.004399,-5.00E-04,0.003244,0.001978,0.007641,-0.006025,0.000479
Macedonia_N,0.125205,0.183811,0.001508,-0.105299,0.060627,-0.046296,0.00141,-0.001385,0.041109,0.087291,0.016239,0.01169,-0.026462,0.00234,-0.042073,-0.011535,0.025295,-0.00076,0.014204,-0.011881,-0.017344,0.009521,-0.003081,0.002651,-0.009939
Malawi_Chencherere_LSA_5200BP,-0.564563,0.06804,0.008297,0.028747,-0.000615,-0.011156,0.162862,-0.13661,0.034974,-0.023508,-0.009743,-0.035219,-0.02334,-0.004679,0.014251,-0.007027,0.016298,0.127069,-0.044874,-0.003752,-0.027202,-0.014096,-0.003697,-0.010363,0.005269
Malawi_Fingira_LSA_2500BP,-0.596433,0.050776,0.011314,0.024871,-0.00277,0.002789,0.189419,-0.15807,0.038246,-0.01877,-0.001624,-0.021881,-0.016055,0.004129,0.009772,-0.013126,0.027772,0.119087,-0.035824,-0.001501,-0.014474,-0.007296,-0.001479,0,-0.002036
Malawi_Fingira_LSA_2500BP_noUDG,-0.593018,0.049761,0.012445,0.025194,-0.001539,0.001673,0.188714,-0.15184,0.034769,-0.016766,-0.005034,-0.019932,-0.015312,0.001651,0.010586,-0.010872,0.021644,0.118327,-0.036201,-0.001376,-0.014225,-0.003957,0,-0.003856,0.000718
Malawi_Fingira_LSA_6000BP,-0.575376,0.0523,0.0156505,0.0188955,0.007232,-0.0094825,0.1766105,-0.133841,0.039064,-0.0263335,-0.007876,-0.0340195,-0.0249005,0.003372,0.017983,-0.0187615,0.025099,0.125865,-0.0363265,-0.0043145,-0.0207135,-0.0004325,0.0095515,-0.0075915,0.007724
Malawi_Hora_LSA_15500BP,-0.575945,0.050776,0.001886,0.025517,-0.012925,-0.001116,0.190594,-0.134533,0.04929,-0.014943,-0.00065,-0.026227,-0.022894,0.005643,0.00285,-0.019225,0.026338,0.116934,-0.027151,-0.010755,-0.015972,-0.003586,0.004437,-0.007471,0.002515
Malawi_Hora_LSA_8500BP.SG,-0.562286,0.058901,0.018856,0.027778,-0.000308,-0.00502,0.174848,-0.132918,0.053381,-0.019499,0.002598,-0.029524,-0.020218,-0.003578,0.017508,-0.008884,0.031162,0.132643,-0.033184,-0.006378,-0.019216,0.007172,0.008504,-0.002169,-0.004071
Malaysia_historical.SG,0.009106,-0.421445,-0.058077,-0.049096,0.145258,0.044344,-0.002115,-0.006923,-0.020657,-0.01713,0.057161,-0.001948,-0.009366,0.003028,0.012215,0.011668,-0.005085,-0.002407,0.004777,-0.005127,-0.004866,-0.019908,-0.014543,-0.003976,-0.039877
Malaysia_historical.WGC,0.007968,-0.418398,-0.054305,-0.064923,0.154798,0.042391,-0.00423,-0.009692,-0.024747,-0.028976,0.070314,0.005395,-0.014271,0.007156,0.007057,0.022275,-0.00013,0.011782,0.011061,0.000875,0.004991,-0.009027,-0.005423,-0.017834,-0.056402
Malaysia_Hoabinhian.WGC,-0.037562,-0.204121,-0.124827,0.093993,0.037853,-0.016455,-0.019036,0.007615,0.044382,0.029887,0.024683,-0.001948,-0.010109,0.009083,-0.026873,0.001724,0.012126,-0.011782,0.000628,0.025387,-0.007112,0.012736,-0.007518,0.020846,0.004431
Malaysia_Jehai_dup.JHM06.SG,-0.004553,-0.321923,-0.111628,0.027132,0.097864,0.044065,-0.011751,-0.00923,0.025565,0.000729,0.058297,0.005545,-0.010704,0.006331,-0.004886,-0.006497,0.001043,-0.004434,-0.00905,0.023886,-0.017594,0.019043,-0.015036,0.008194,0.015328
Malaysia_Jehai.SG,-0.011382,-0.300597,-0.112759,0.047158,0.080015,0.023148,-0.006345,-0.002308,0.025565,0.004191,0.054238,-0.001349,-0.003271,0.009358,-0.008686,-0.007027,0.007302,-0.002154,-0.009176,0.02101,-0.005865,0.009398,-0.012325,0.008314,0.015567
Malaysia_LN.SG,0.004553,-0.395041,-0.082212,-0.034238,0.153567,0.067213,-0.007755,-0.010384,-0.006545,-0.016219,0.091912,0.017984,-0.013528,0.008808,0.006107,-0.005038,-0.000652,-0.008488,-0.001885,0.021635,-0.013476,0.014344,-0.007641,0.010724,0.044307
Mexico_Colonial_African,-0.626027,0.061947,0.022627,0.015181,0.004001,0.006136,-0.003055,0.014769,-0.028838,0.013303,0.001461,-0.003147,0.003568,-0.002752,0.002714,0.01896,-0.003651,0.003674,-0.003645,0.00075,-0.001622,0.000866,0.001725,0,0.002634
Mexico_Colonial_European,0.106994,0.145221,0.04186,-0.008721,0.035699,-0.005857,-0.009165,0.005077,0.011862,0.023873,-0.008931,0.006744,-0.011001,-0.008257,0.010858,-0.002254,0.006258,-0.005194,-0.004022,0.003502,-0.005241,-0.008903,0.000986,-0.001687,-0.005868
Mexico_Colonial_Maya,0.0531717,-0.3182961,0.1131363,0.0932086,-0.1103504,-0.0145421,-0.2919166,-0.3447219,-0.0121253,-0.0149954,-0.0030156,2.13E-05,0.0028457,0.0180484,-0.0069606,0.0079743,0.004936,-0.0012849,-0.0010594,-0.0033231,-0.0021034,0.005688,-5.26E-05,0.0011704,-0.0040201
Mexico_Pericues.SG,0.054066,-0.2985655,0.1069135,0.0889865,-0.1003265,-0.015339,-0.271202,-0.312333,-0.0096125,-0.022415,0.003897,-0.0023975,0.002973,0.013693,-0.000746,0.003779,-0.0011735,0.00057,0.0072905,0.003314,-0.0043045,0.002226,0.0059155,-0.0029525,-0.0040115
Micronesia_Pohnpei_400BP,-0.0045527,-0.3872553,-0.107982,0.036822,0.158696,-0.084132,-0.0047783,-0.009692,-0.0287697,-0.0193167,0.0399473,-9.97E-05,-0.0056487,0.0016517,0.0071027,0.0075577,-0.0006083,0.0086147,0.006285,-0.008754,0.0022463,-0.0257197,-0.0061623,-0.0098007,-0.048618
Micronesia_SaudeleurDynasty,-0.0014634,-0.389383,-0.1079104,0.0352531,0.1605573,-0.0892849,-0.0041293,-0.0044506,-0.0250104,-0.018614,0.0394604,0.005652,-0.007263,-0.0008454,0.0100433,0.0057771,0.0012667,0.0034206,0.0061411,-0.0079146,0.0014974,-0.0254019,-0.0067961,-0.0115506,-0.047917
Moldova_BA,0.124067,0.1066305,0.0563795,0.09367,-0.0073855,0.0355585,0.00047,-0.002654,-0.0314965,-0.0430985,-0.0008115,-7.50E-05,-0.000149,-0.017478,0.028026,0.007491,-0.00515,-0.0034205,0.0010055,0.005753,0.0008735,0.004266,0.0110925,0.005784,0.001317
Moldova_Cimmerian.SG,0.094473,-0.015741,0.050723,0.055556,-0.0249275,0.014781,0.0066975,0,-0.0139075,-0.029249,-0.0043845,0.000974,0.0016355,-0.0209875,0.0223935,0.0075575,-0.006454,0.009438,-0.0127585,-0.0004375,-0.010606,0.0091505,0.003759,0.0053625,-0.001976
Moldova_Glinoe_Scythian_o2.SG,0.127482,0.132019,0.066373,0.065246,0.037545,0.02259,0.011281,0.002538,0.00634,-0.003827,-0.003085,0.003147,-0.007433,-0.017616,0.012215,0.023601,0.012386,0.006714,-0.001006,0.004877,0.004367,0.000247,-0.003081,0.003253,0.007305
Moldova_Glinoe_Scythian.SG,0.1185655,0.1196632,0.017599,-0.0111435,0.0142075,-0.0051595,0.0006268,-0.0028845,-0.0019772,0.0229012,0.0015155,0.0031223,-0.0091427,-0.0045645,-0.0069897,0.0021213,0.0050633,0.0044342,0.0090083,-0.0032515,-0.0063222,0.0064093,-0.0032865,0.0034743,0.0006587
Moldova_IA,0.112685,0.024373,0.046009,0.074936,-0.026159,0.025658,-0.015981,-0.010153,-0.015544,-0.037358,-0.001137,0.002997,-0.001933,-0.009771,0.016422,0.006762,-0.011343,0.001774,-0.009553,0.004877,-0.01672,0.002102,-0.011462,0.017111,-0.011975
Moldova_LBA,0.101303,-0.010155,0.046009,0.055556,-0.032621,0.003347,0.008695,0.013846,-0.012476,-0.024784,-0.008607,-0.008243,0.011744,-0.024084,0.022394,-0.014187,-0.012256,-0.00266,-0.016844,-0.003377,-0.007861,-0.001113,-0.007148,-0.004579,0.004071
Moldova_LBA_Sabatinovka,0.127482,0.109677,0.062225,0.086564,-0.003693,0.034861,0.009165,0.007384,-0.027406,-0.044648,0.003735,-0.003747,-0.003865,-0.015414,0.024837,0.011933,-0.009257,-0.002407,0.003897,-0.000125,-0.000374,0.00136,-0.002218,0.015424,-0.000359
Moldova_MBA,0.125205,0.1046,0.059585,0.102714,-0.005232,0.036814,0,0.003692,-0.036201,-0.053942,-0.001624,0.00015,-0.004162,-0.007156,0.025787,0.005834,-0.012647,-0.008868,-0.005154,0.001376,-0.007986,0.000618,0.007518,0.01446,-0.001437
Moldova_MBA_Catacomb,0.1109775,0.0858125,0.042803,0.1052985,-0.022004,0.044344,0.0028205,0.003346,-0.049188,-0.07007,-0.0106365,-0.003297,0.002081,-0.020024,0.0263975,0.0027845,-0.015516,-0.00076,-0.0042735,0.001376,0.003431,0.0044515,0.0066555,0.0153635,-0.0063465
Moldova_MBA_MultiCordonedWare,0.124636,0.0985065,0.0509115,0.09367,0.0020005,0.0355585,0.0008225,0.0066925,-0.0310875,-0.048019,-0.005359,-0.0019485,-0.0031215,-0.018235,0.0299265,0.013458,-0.002738,-0.0043705,-0.0018855,0.0085665,-0.002059,-0.0005565,-0.0005545,0.0054825,-0.0022155
Mongolia_Arkhangai_EarlyMedieval,0.087481,0.0018859,-0.0155157,0.0105667,-0.045855,0.0074107,0.0041293,0.0002637,-0.0266467,-0.0235864,-0.0034567,0.0003213,-0.0030156,-0.0101054,0.0123311,0.0069514,-0.0046379,0.0019546,0.00334,-0.0057349,-0.0080216,-0.0012187,-0.0033279,0.0007573,0.004328
Mongolia_Arkhangai_EarlyMedieval_o,0.0569118,-0.246266,0.028284,-0.0169575,-0.0286975,-0.0057868,0.008225,0.0077305,-0.0122202,-0.001549,-0.0323558,-0.0031848,0.0043852,-0.0031308,0.0067862,-0.00116,-0.0102677,-0.0022488,0.0010055,-0.0029702,-0.011199,0.0026275,-0.0025575,-0.0055727,0.002455
Mongolia_Arkhangai_LateMedieval,0.053497,-0.280286,0.0521683,-0.0218563,-0.0360067,-0.018221,0.0151977,0.0130763,-0.0055223,0.0009717,-0.0261443,-0.0016983,-0.0003963,0.0031193,0.0074193,0.0010167,0.0033897,-0.0009293,0.008673,0.0090043,-0.01331,0.0016487,-0.0091617,-0.005824,0.0102983
Mongolia_Arkhangai_MLBAtoEIAorMedieval,0.087644,0.060932,-0.02753,0.009044,-0.041854,0.009203,0.007755,0.001154,-0.032724,-0.024055,-0.001137,-0.001499,0.002973,-0.008395,0.015201,0.013657,-0.002477,-0.011529,0.006662,-0.004252,-0.00549,-0.003586,-0.001356,0.000482,-0.005628
Mongolia_Arkhangai_MLBAtoEIAorMedieval_o,0.039838,-0.428553,0.096543,-0.020349,-0.105558,-0.066655,0.00752,0.004384,0.011044,0.004374,0.006333,0.003147,-0.012339,-0.000413,-0.010586,-0.001061,0.005085,-0.003674,-0.001257,0.011756,-0.022086,0.00915,-0.008627,-0.000241,0.011616
Mongolia_Arkhangai_PreBronze,0.029594,-0.405196,0.075801,-0.004845,-0.070475,-0.04267,-0.000705,0.000692,0.00225,0.011663,-0.033777,-0.003747,-0.003568,-0.014175,-0.005022,-0.009016,0.001695,-0.003421,-0.005782,0.020885,-0.028949,0.01051,-0.016762,-0.012893,0.010179
Mongolia_Arkhangai_Xiongnu,0.0867902,-0.036305,0.0174418,0.0340765,-0.041931,0.0104585,0.0036425,-0.0021348,-0.0235205,-0.0263785,-0.003938,0.0007495,0.0003348,-0.0187858,0.0124185,0.0069942,-0.002901,0.001457,-0.002294,-9.40E-05,-0.0089217,-0.0025352,-0.003266,0.0040968,-0.0042212
Mongolia_Arkhangai_Xiongnu_o,0.03187,-0.439724,0.090132,-0.036176,-0.077553,-0.049921,0.024206,0.023768,0.016362,0.016766,-0.028418,0.00045,-0.002973,0.007432,-0.00665,-0.006364,0.005346,-0.000633,0.005656,0.018009,-0.028949,-0.015086,-0.025389,-0.006989,-0.001796
Mongolia_Arkhangai_XiongnuEarlyMedieval_1,0.10927,0.067025,0.018856,0.055879,-0.027697,0.026216,0.00188,-0.004384,-0.027815,-0.031162,0,0.006894,0.00223,-0.023121,0.016965,0.024264,0.010431,0.002787,-0.004902,0.006628,-0.000125,0.009398,0.001232,0.001446,-0.002754
Mongolia_Arkhangai_XiongnuEarlyMedieval_2,0.0925763,-0.0216647,0.019233,0.0323,-0.0458547,0.0099473,0.002742,0.0031537,-0.0185437,-0.0225973,-0.009743,0.0017483,0.002428,-0.0205977,0.0154267,0.006939,-0.0070843,-0.0056587,0.0085473,0.0005423,-0.01514,-0.0060177,0.0020127,0.0044983,-0.0021553
Mongolia_Arkhangai_XiongnuEarlyMedieval_3,0.051448,-0.2463676,0.0148586,-0.0155686,-0.0265894,-0.0003346,0.0085072,0.0044768,-0.0184072,-0.0084196,-0.0390382,-0.0040166,0.0037462,-0.0084776,0.00095,0.0034206,-0.0009388,0.0016976,0.000151,-0.0024262,-0.0022212,0.0007912,-0.0025882,-0.0023616,0.0024188
Mongolia_BA_1,0.050082,-0.346296,0.084475,0.020349,-0.095402,-0.027331,-0.001645,0.003461,-0.003068,-0.007107,-0.01429,-0.001948,0.002379,-0.023809,0.009093,0.00053,0,-0.004181,0.003268,0.014632,-0.034689,0.011376,-0.003944,-0.004338,-0.002275
Mongolia_Bayankhongor_EBA,0.117807,0.088859,0.0429915,0.104814,-0.028313,0.041136,0.0070505,-0.005192,-0.060846,-0.0697965,-0.0036535,0.0026975,-0.0064665,-0.0194735,0.0395625,0.0176345,-0.0020205,-0.0020905,-0.0013195,0.0115055,-0.002184,0.0004945,0.010969,0.0206055,-0.006526
Mongolia_Bulgan_EarlyMedieval,0.034147,-0.362544,0.012068,-0.043928,0.023081,0.005299,0.006815,0.006923,-0.01493,-0.010205,-0.059109,-0.009891,0.005946,-0.009083,-0.00095,0.000133,0.00352,-0.003167,-0.007542,-0.01088,0.00025,0.00779,0.001972,-0.002289,0.000359
Mongolia_Bulgan_EarlyMedievalLateMedieval,0.034147,-0.394364,0.0688872,-0.0362298,-0.051856,-0.0334205,0.0168818,0.0178455,0.0051132,0.0096585,-0.038892,-0.0003497,-0.0043607,0.0019728,0.0013347,0.0012378,0.0019775,-0.00209,0.0048185,0.0161953,-0.0180307,-0.0105312,-0.0188978,-0.0005625,-0.0021355
Mongolia_Bulgan_LateMedieval,0.028456,-0.423476,0.061848,-0.041021,-0.033545,-0.027889,0.010105,0.017538,0.004909,0.007836,-0.056998,-0.001798,0.005946,-0.001514,-0.003529,-0.00305,-0.001695,-0.001394,0.009302,0.012631,-0.013476,-0.011005,-0.016762,-0.006025,-0.002275
Mongolia_Bulgan_Xiongnu,0.0330087,-0.39301,0.0600877,-0.025517,-0.0431873,-0.0225903,0.0080687,0.014461,0.01009,0.014518,-0.0409757,-0.0040963,0.0031713,-0.0029817,-0.001493,0.000619,-0.0003043,0.0008867,0.0011313,0.0098797,-0.012478,-0.00169,-0.0150773,-0.0081937,0.003393
Mongolia_Chalcolithic_Afanasievo_1,0.12862,0.087336,0.042992,0.111436,-0.03139,0.043228,0.00282,-0.003,-0.055017,-0.067427,0.002111,0.006594,0,-0.02257,0.036102,0.010872,-0.015255,0.003041,0.002011,0.010255,-0.000749,-0.002968,0.001849,0.014701,-0.001317
Mongolia_Chalcolithic_Afanasievo_2,0.030732,-0.396056,0.083721,-0.003553,-0.072321,-0.033467,-0.004935,0.004154,0.012885,-0.005467,-0.023709,-0.007793,-0.001487,-0.016515,0,0.003182,0.004042,-0.004561,0.003771,0.022886,-0.02246,0.012613,-0.012078,-0.003735,0.006586
Mongolia_Dornod_LateMedieval,0.0395129,-0.3803886,0.0729457,-0.0299467,-0.0659023,-0.0393633,0.0189017,0.0256803,0.0051714,0.014709,-0.0275133,-0.0027619,-0.003674,0.0078053,0.0033544,0.0005684,-0.002347,-0.0030947,0.0049023,0.0154896,-0.0164533,-0.017011,-0.0238044,-0.0021516,-0.000496
Mongolia_Dornod_LateMedieval_o,0.060326,-0.256929,0.027907,-0.016473,0.0118485,0.0072515,0.002585,0.004846,-0.0103285,-0.005558,-0.039298,-0.006444,0.007656,-0.0060555,0.0008825,0.006099,0.0058675,-0.00057,-0.003708,0.004252,-0.0001245,0.009212,0.001849,0.003012,0.005389
Mongolia_Dornod_PreBronze,0.036423,-0.448864,0.075424,-0.049096,-0.07663,-0.051037,0.017156,0.005307,0.006136,0.026242,-0.049366,-0.004946,-0.000595,-0.003441,0.004479,-0.001193,0.001565,-0.005701,-0.004777,0.018134,-0.008235,-0.007914,-0.016762,0.001325,0.010538
Mongolia_Dornod_Xiongnu,0.023903,-0.430584,0.087869,-0.038114,-0.068936,-0.051316,0.015511,0.025614,0.014726,0.02442,-0.029879,0.004946,-0.007879,0.004404,0.003257,0.000265,0.007302,-0.001647,0.013701,0.023011,-0.034439,-0.012984,-0.029826,-0.003735,0.001676
Mongolia_Dundgobi_LateMedieval,0.039838,-0.405196,0.044877,-0.045543,-0.01508,-0.005578,0.014571,0.006923,-0.002659,0.005649,-0.059759,-0.007044,0.003717,-0.003303,-0.001493,-0.000663,0.002999,0.003041,-0.002011,0.001876,-0.011355,0.004204,-0.009244,-0.001687,0.00479
Mongolia_East_N,0.024472,-0.44074,0.0795725,-0.036176,-0.078784,-0.0578695,0.0186835,0.01673,0.0181,0.024784,-0.03467,-0.0007495,0.003642,0.003028,-0.006854,-0.005768,0.0004565,0.002787,0.003457,0.017071,-0.0169075,-0.0042045,-0.024465,-0.0083745,0.0054485
Mongolia_EBA_Chemurchek_2,0.099595,-0.0182795,0.0422375,0.123387,-0.072937,0.035698,-0.0148055,-0.026422,-0.0442795,-0.0721655,0.0069015,0.0003745,0.004534,-0.035094,0.031623,0.0189605,-0.002868,-0.0017105,-0.0019485,-0.0024385,-0.0222735,0.0080375,0.0150365,0.016689,-0.008083
Mongolia_EBA_Ulgii_1,0.044012,-0.3398637,0.075801,0.016473,-0.0774503,-0.030585,0.00047,0.0013847,-0.0024543,-0.0024907,-0.0200823,-0.0057947,0.0050543,-0.015276,0.002081,0.0006187,0.0023033,-0.0039693,0.0001677,0.015424,-0.0289903,0.006389,-0.008997,-0.0024503,0.00479
Mongolia_EIA_2,0.08992,-0.080227,0.058454,0.061047,-0.032314,0.010598,0.00094,0.000692,-0.012885,-0.026242,-0.00747,0.001049,0.004162,-0.01913,0.020901,-0.00358,-0.012908,-0.002027,0.007039,0.004752,-0.016221,0.004946,-0.003944,0.005904,-0.001078
Mongolia_EIA_3,0.037562,-0.39301,0.090509,-0.016796,-0.092633,-0.04518,0.011986,0.021922,0.01084,0.009294,-0.020623,-0.002098,0.001487,-0.004266,-0.0076,-0.000133,-0.00326,-0.003801,0.001508,0.018759,-0.028824,0,-0.01861,0.000241,-0.005389
Mongolia_EIA_5,0.080814,-0.126941,0.039975,0.040375,-0.050471,0.003347,0.00047,0.002077,-0.027202,-0.019135,-0.022085,-0.005845,-0.003865,-0.020781,0.014115,0.019623,0.002868,0.003927,-0.003394,-0.001126,-0.009982,-0.000989,-0.003328,0.001687,0.003952
Mongolia_EIA_8,0.034147,-0.435662,0.083721,-0.026486,-0.076322,-0.044344,0.009635,0.019615,0.011044,0.014761,-0.037674,-0.004196,-0.004162,0.000275,0.000407,0.000928,-0.004172,0.00076,0.00088,0.025637,-0.037434,0.004822,-0.029826,-0.003012,0.007424
Mongolia_EIA_Pazyryk_6,0.09675,-0.073118,0.064488,0.06783,-0.027082,0.01004,-0.00376,-0.004154,-0.016157,-0.027153,-0.012666,0.001199,-0.002825,-0.020919,0.014658,0.002121,-0.013951,-0.00114,-0.001508,0.007253,-0.007487,0.003462,-0.001725,-0.004097,-0.007065
Mongolia_EIA_Sagly_4,0.084912,-0.1157704,0.0622751,0.0468996,-0.0448083,0.0024171,0.0001097,0.0014921,-0.0118079,-0.0223422,-0.0103821,-0.0012691,0.0018037,-0.0237353,0.0149201,0.0066119,-0.0050937,-0.0012669,-0.0020196,0.006428,-0.0204222,0.0045669,-0.000986,0.0006668,-0.0007504
Mongolia_EIA_SlabGrave_1,0.0299442,-0.4246475,0.0833147,-0.0235293,-0.0765585,-0.0479262,0.0131426,0.0214962,0.0130737,0.0147472,-0.030629,0.0004956,-0.0007662,-0.0036207,-0.0007518,-0.0017746,-0.0009528,-0.0018419,0.002717,0.0164214,-0.0236698,0.0009132,-0.0201368,-0.0040135,0.0040162
Mongolia_EIA_Xiongnu_7,0.0387,-0.385901,0.066373,-0.023256,-0.055703,-0.033467,0.013631,0.018461,0.005931,0.005285,-0.033127,-0.004046,-0.001933,-0.000826,-0.002579,0.000663,-0.005215,0.000253,-0.003268,0.001626,-0.007612,-0.002102,-0.011709,-0.000241,0.011855
Mongolia_IA_Xianbei,0.037562,-0.38387,0.075801,-0.023902,-0.058472,-0.039324,0.013631,0.00923,0.000205,0.013668,-0.046281,0.002248,-0.003568,-0.001239,0.00665,0.010077,0.001565,0.003801,0.006034,0.023011,-0.023084,-0.018795,-0.026252,-0.005784,0.002515
Mongolia_Khentii_EIA_SlabGrave,0.027318,-0.430584,0.070144,-0.039729,-0.054779,-0.039324,0.009635,0.016384,0.001841,0.021868,-0.043033,-0.002847,0.001635,-0.003441,-0.008279,-0.006099,0.001825,-0.014696,-0.006788,0.022636,-0.034065,-0.019166,-0.019473,-0.002169,0.000599
Mongolia_Khentii_LateMedieval,0.0460985,-0.38387,0.0759895,-0.0240635,-0.0623195,-0.034164,0.0182135,0.0220375,0.001227,0.011754,-0.031991,-0.002248,-0.00223,0.0017205,0.002443,0.007359,0.003977,0.0012665,0.005845,0.014382,-0.014974,-0.012613,-0.028039,-0.0012045,0.0026945
Mongolia_Khentii_Xiongnu,0.023903,-0.446833,0.108611,-0.04199,-0.092017,-0.052153,0.018096,0.028614,0.015748,0.010934,-0.025982,0.001049,-0.002379,0.008257,0.00285,-0.002387,-0.001173,0.002154,0.003268,0.018134,-0.018967,-0.015951,-0.034633,-0.00241,0.002515
Mongolia_Khentii_XiongnuLateMedieval,0.088782,-0.04316,0.0148965,0.01938,0.008155,0.0199405,0.011163,0.0114225,-0.016464,-0.024055,-0.018512,-3.00E-04,0.003791,-0.0088075,0.0012215,0.0057675,-0.0035205,0.010135,0.006725,-0.0083165,-0.010731,-0.0038955,-6.15E-05,-0.0049405,0.004371
Mongolia_Khovd_LateMedieval,0.0426835,-0.3478185,0.067882,-0.004522,-0.0607805,-0.0245425,0.005758,0.0017305,0.0002045,0.0005465,-0.0316655,-0.0053955,-0.0001485,-0.007707,0.001289,0.004044,-0.0003915,-0.0087415,0.002451,0.0079415,-0.014412,0.0037095,-0.008504,0.0027715,0.0020355
Mongolia_Khovd_MLBA,0.084229,-0.1025685,0.064299,0.055556,-0.038007,0.002649,-0.00282,0.0043845,-0.0038855,-0.0203195,-0.0086065,0.000225,-0.0034195,-0.0256665,0.0124865,0.009679,0.004107,0.00076,-0.005279,0.008129,-0.015847,0.011005,0.005115,0.0011445,-0.001557
Mongolia_Khovd_MLBAEarlyMedieval,0.0667763,-0.1848267,0.0675047,0.031008,-0.041649,-0.003347,0.0038383,-0.0010767,-0.0040907,-0.0101447,-0.018675,-0.0015483,-0.000892,-0.0143583,0.0053833,0.003845,-0.000174,-0.0046453,-0.001676,0.0078787,-0.01331,0.0042453,-0.005834,0.0057837,0.0021557
Mongolia_Khovd_MLBAXiongnuLateMedieval,0.037562,-0.42246,0.078441,-0.0495805,-0.049394,-0.0400205,0.018566,0.0231915,0.007056,0.0129385,-0.04352,0.002548,0.011224,0.001101,-0.0055645,0.0124635,-0.0073665,-0.0038005,0.013261,0.014132,-0.0226475,-0.0101395,-0.0126945,-0.001506,-0.0065265
Mongolia_Khovd_MLBAXiongnuLateMedieval_o,0.072847,-0.193966,0.064111,0.037145,-0.060627,-0.002789,0.00141,0,-0.010022,-0.016219,-0.012504,-0.002698,0.000595,-0.021607,0.009636,0.022673,0.00326,-0.00228,-0.003268,0.002501,-0.014474,0.008285,-0.006902,0.010845,0.007424
Mongolia_Khovd_Xiongnu,0.048944,-0.325985,0.078064,0.023579,-0.082169,-0.0251,-0.00423,0.002308,0.003272,-0.005103,-0.026145,-0.001948,0.00669,-0.028075,0.004207,0.007955,-0.004955,0.008235,0.007165,0.019634,-0.021337,0.00371,-0.014173,-0.000482,0.000958
Mongolia_Khuvsgul_LateMedieval,0.0387,-0.379808,0.0812695,-0.026163,-0.0684745,-0.0486665,0.0217385,0.0198455,0.005113,0.0124835,-0.028337,-7.50E-05,-0.0009665,0.007776,0.009229,0.0036465,0.001108,-0.002344,0.005405,0.016008,-0.018842,-0.0104485,-0.0271145,0.0021085,-0.0035925
Mongolia_Khuvsgul_MLBALateMedieval,0.0517895,-0.2158,-0.0122565,-0.018734,-0.023543,0.0079485,0.00611,0.006346,-0.004295,0.004374,-0.0340205,0.003372,-0.000223,-0.002615,0.005429,-0.003248,0.0025425,0.0013935,0.001634,0.0024385,-0.005927,-0.0048225,-0.01177,0.003073,0.000599
